0xf0b
0x12ff
0x1300
0x1302
0x1303
0x1304
0x1305
0x1306
0x1307
0x1308
0x1309
0x130a
0x130b
0x130e
0x130f
0x1311
0x1312
0x1313
0x1314
0x1317
0x131a
0x131b
0x131c
0x131e
0x131f
0x1320
0x1321
0x1322
0x1323
0x1325
0x1326
0x1327
0x1328
0x1329
0x132b
0x132c
0x132d
0x132e
0x132f
0x1330
0x1331
0x1332
0x1333
0x1334
0x1337
0x1338
0x133a
0x133b
0x133c
0x133d
0x1340
0x1342
0x1343
0x1344
0x1345
0x135a
0x135b
0x135c
0x135e
0x135f
0x1360
0x1361
0x1362
0x1363
0x1364
0x1379
0x137a
0x137b
0x137d
0x137e
0x137f
0x1380
0x1381
0x1382
0x1383
0x1384
0x1386
0x1387
0x1388
0x1389
0x138a
0x138b
0x138c
0x138f
0x1390
0x1391
0x1393
0x1394
0x1395
0x1396
0x1397
0x1398
0x1399
0x139a
0x139b
0x139c
0x139e
0x139f
0x13a0
0x13a1
0x13a2
0x13a4
0x13a5
0x13a6
0x13a7
0x13a8
0x13a9
0x13aa
0x13ab
0x13ac
0x13ad
0x13b0
0x13b1
0x13b3
0x13b4
0x13b5
0x13b6
0x13b9
0x13bc
0x13bd
0x13be
0x13c0
0x13c1
0x13c2
0x13c3
0x13c4
0x13c5
0x13c7
0x13c8
0x13c9
0x13ca
0x13cb
0x13cd
0x13ce
0x13cf
0x13d0
0x13d1
0x13d2
0x13d3
0x13d4
0x13d5
0x13d6
0x13d9
0x13da
0x13dc
0x13dd
0x13de
0x13df
0x13e2
0x13e4
0x13e5
0x13e6
0x13e7
0x13fc
0x13fd
0x13fe
0x1400
0x1401
0x1402
0x1403
0x1404
0x1405
0x1406
0x1407
0x1409
0x140a
0x140b
0x140c
0x140d
0x140e
0x140f
0x1412
0x1413
0x1414
0x1416
0x1417
0x1418
0x1419
0x141a
0x141b
0x141c
0x141d
0x141e
0x141f
0x1421
0x1422
0x1423
0x1424
0x1425
0x1427
0x1428
0x1429
0x142a
0x142b
0x142c
0x142d
0x142e
0x142f
0x1430
0x1433
0x1434
0x1436
0x1437
0x1438
0x1439
0x143c
0x143e
0x143f
0x1440
0x1441
0x1456
0x1457
0x1458
0x145a
0x145b
0x145c
0x145d
0x145e
0x145f
0x1460
0x1461
0x1463
0x1464
0x1465
0x1466
0x1467
0x1468
0x1469
0x146c
0x146d
0x146e
0x1470
0x1471
0x1472
0x1473
0x1474
0x1475
0x1476
0x1477
0x1478
0x1479
0x147b
0x147c
0x147d
0x147e
0x147f
0x1481
0x1482
0x1483
0x1484
0x1485
0x1486
0x1487
0x1488
0x1489
0x148a
0x148d
0x148e
0x1490
0x1491
0x1492
0x1493
0x1496
0x1498
0x1499
0x149a
0x149b
0x14b0
0x14b1
0x14b2
0x14b4
0x14b5
0x14b6
0x14b7
0x14b8
0x14b9
0x14ba
0x14bd
0x14be
0x14bf
0x14c1
0x14c2
0x14c3
0x14c4
0x14c5
0x14c6
0x14c8
0x14c9
0x14ca
0x14cb
0x14cc
0x14ce
0x14cf
0x14d0
0x14d1
0x14d2
0x14d3
0x14d4
0x14d5
0x14d6
0x14d7
0x14da
0x14db
0x14dd
0x14de
0x14df
0x14e0
0x14e3
0x14e6
0x14e7
0x14e8
0x14ea
0x14eb
0x14ec
0x14ed
0x14ee
0x14ef
0x14f0
0x14f1
0x14f2
0x14f3
0x14f5
0x14f6
0x14f7
0x14f8
0x14f9
0x14fb
0x14fc
0x14fd
0x14fe
0x14ff
0x1500
0x1501
0x1502
0x1503
0x1504
0x1507
0x1508
0x150a
0x150b
0x150c
0x150d
0x1510
0x1513
0x1514
0x1515
0x1517
0x1518
0x1519
0x151a
0x152f
0x1530
0x1545
0x1546
0x1547
0x1548
0x154a
0x154b
0x154c
0x154d
0x154e
0x1550
0x1551
0x1552
0x1553
0x1554
0x1555
0x1556
0x1557
0x1558
0x1559
0x155c
0x155d
0x155f
0x1560
0x1561
0x1562
0x1565
0x1568
0x1569
0x156a
0x156c
0x156d
0x156e
0x156f
0x1571
0x1572
0x1573
0x1574
0x1575
0x1576
0x1577
0x1578
0x1579
0x157a
0x157b
0x157c
0x157d
0x157f
0x1580
0x1581
0x1582
0x1583
0x1584
0x1585
0x1587
0x1588
0x1589
0x158a
0x158b
0x158c
0x158e
0x158f
0x1590
0x1591
0x1592
0x1593
0x1596
0x1597
0x1598
0x1599
0x159a
0x159b
0x159c
0x159d
0x159e
0x159f
0x15a1
0x15a2
0x15a3
0x15a4
0x15a5
0x15a8
0x15a9
0x15aa
0x15ab
0x15ac
0x15ad
0x15ae
0x15af
0x15b0
0x15b1
0x15b2
0x15b3
0x15b4
0x15b6
0x15b7
0x15b8
0x15b9
0x15bc
0x15bd
0x15be
0x15bf
0x15c0
0x15c1
0x15c2
0x15c4
0x15c5
0x15c7
0x15c8
0x15cb
0x15cc
0x15cd
0x15ce
0x15cf
0x15d0
0x15d1
0x15d3
0x15d4
0x15d5
0x15d6
0x15d7
0x15d8
0x15d9
0x15da
0x15db
0x15dc
0x15de
0x15df
0x15e0
0x15e1
0x15e2
0x15e3
0x15e4
0x15e5
0x15e6
0x15e7
0x15ea
0x15eb
0x15ed
0x15ee
0x15ef
0x15f0
0x15f3
0x15f5
0x15f6
0x15f7
0x15f8
0x160d
0x160e
0x160f
0x1611
0x1612
0x1613
0x1614
0x1615
0x1616
0x1617
0x1618
0x161a
0x161b
0x161c
0x161d
0x161e
0x161f
0x1620
0x1623
0x1624
0x1625
0x1627
0x1628
0x1629
0x162a
0x162b
0x162c
0x162d
0x162e
0x162f
0x1630
0x1632
0x1633
0x1634
0x1635
0x1636
0x1638
0x1639
0x163a
0x163b
0x163c
0x163d
0x163e
0x163f
0x1640
0x1641
0x1644
0x1645
0x1647
0x1648
0x1649
0x164a
0x164d
0x164f
0x1650
0x1651
0x1652
0x1667
0x1668
0x1669
0x166b
0x166c
0x166d
0x166e
0x166f
0x1670
0x1671
0x1672
0x1674
0x1675
0x1676
0x1677
0x1678
0x1679
0x167a
0x167d
0x167e
0x167f
0x1681
0x1682
0x1683
0x1684
0x1685
0x1686
0x1687
0x1688
0x1689
0x168a
0x168c
0x168d
0x168e
0x168f
0x1690
0x1692
0x1693
0x1694
0x1695
0x1696
0x1697
0x1698
0x1699
0x169a
0x169b
0x169e
0x169f
0x16a1
0x16a2
0x16a3
0x16a4
0x16a7
0x16a9
0x16aa
0x16ab
0x16ac
0x16c1
0x16c2
0x16c3
0x16c5
0x16c6
0x16c7
0x16c8
0x16c9
0x16ca
0x16cb
0x16e0
0x16e1
0x16e2
0x16e4
0x16e5
0x16e6
0x16e7
0x16e8
0x16e9
0x16ea
0x16ed
0x16ee
0x16ef
0x16f1
0x16f2
0x16f3
0x16f4
0x16f5
0x16f6
0x16f8
0x16f9
0x16fa
0x16fb
0x16fc
0x16fe
0x16ff
0x1700
0x1701
0x1702
0x1703
0x1704
0x1705
0x1706
0x1707
0x170a
0x170b
0x170d
0x170e
0x170f
0x1710
0x1713
0x1715
0x1716
0x1717
0x1718
0x172d
0x172e
0x172f
0x1731
0x1732
0x1733
0x1734
0x1735
0x1736
0x1737
0x173a
0x173b
0x173c
0x173d
0x173e
0x1740
0x1742
0x1743
0x1744
0x1745
0x1748
0x1749
0x174a
0x174b
0x174d
0x174e
0x174f
0x1750
0x1751
0x1753
0x1754
0x1755
0x1757
0x1758
0x175a
0x175b
0x175c
0x175f
0x1760
0x1761
0x1762
0x1764
0x1765
0x1766
0x1767
0x1769
0x176a
0x176c
0x176d
0x176e
0x176f
0x1770
0x1772
0x1773
0x1775
0x1776
0x1777
0x1778
0x1779
0x177b
0x177c
0x177d
0x177e
0x177f
0x1780
0x1781
0x1782
0x1783
0x1785
0x1786
0x1787
0x1788
0x1789
0x178b
0x178c
0x178e
0x178f
0x1790
0x1793
0x1794
0x1795
0x1796
0x1798
0x1799
0x179a
0x179b
0x179c
0x179f
0x17a0
0x17a1
0x17a3
0x17a4
0x17a7
0x17a8
0x17ab
0x17ac
0x17ad
0x17ae
0x17af
0x17b0
0x17b1
0x17b2
0x17b3
0x17b5
0x17b6
0x17b7
0x17ba
0x17bb
0x17bc
0x17bd
0x17be
0x17bf
0x17c0
0x17c2
0x17c3
0x17c5
0x17c7
0x17c8
0x17c9
0x17ca
0x17cb
0x17cc
0x17cd
0x17ce
0x17cf
0x17d1
0x17d2
0x17d3
0x17d5
0x17d6
0x17d7
0x17d8
0x17d9
0x17dc
0x17dd
0x17de
0x17df
0x17e0
0x17e2
0x17e3
0x17e4
0x17e5
0x17e6
0x17e7
0x17e8
0x17e9
0x17ea
0x17eb
0x17ec
0x17ed
0x17ee
0x17ef
0x17f1
0x17f2
0x17f4
0x17f6
0x17f7
0x180c
0x180d
0x1822
0x1823
0x1824
0x1825
0x1827
0x1828
0x1829
0x182a
0x182b
0x182d
0x182e
0x1830
0x1831
0x1833
0x1834
0x1849
0x184a
0x185f
0x1860
0x1861
0x1862
0x1864
0x1865
0x1866
0x1867
0x1868
0x186a
0x186b
0x186d
0x186e
0x186f
0x1870
0x1871
0x1872
0x1873
0x1888
0x1889
0x188a
0x189f
0x18a0
0x18c1
0x18c2
0x18c4
0x18c5
0x18c6
0x18c7
0x18c8
0x18c9
0x18cb
0x18cc
0x18cd
0x18ce
0x18cf
0x18d1
0x18d2
0x18d3
0x18d4
0x18d5
0x18d6
0x18d7
0x18d9
0x18da
0x18db
0x18dc
0x18dd
0x18de
0x18df
0x18e0
0x18e1
0x18e3
0x18e4
0x18e5
0x18e6
0x18e7
0x18e9
0x18ea
0x18ec
0x1901
0x1902
0x1903
0x1918
0x1919
0x191a
0x191b
0x191c
0x191d
0x1920
0x1921
0x1923
0x1924
0x1925
0x1926
0x1928
0x192a
0x192b
0x1940
0x1941
0x1956
0x1957
0x1958
0x1959
0x195b
0x195c
0x195d
0x195e
0x195f
0x1961
0x1962
0x1964
0x1965
0x1967
0x1968
0x197d
0x197e
0x1993
0x1994
0x1995
0x1996
0x1998
0x1999
0x199a
0x199b
0x199c
0x199e
0x199f
0x19a1
0x19a2
0x19a3
0x19a4
0x19a5
0x19a8
0x19a9
0x19ab
0x19ad
0x19ae
0x19c3
0x19c4
0x19d9
0x19da
0x19db
0x19dc
0x19de
0x19df
0x19e0
0x19e1
0x19e2
0x19e4
0x19e5
0x19e7
0x19e8
0x19e9
0x19ec
0x19ed
0x19ee
0x19ef
0x19f4
0x19f5
0x19f6
0x19f7
0x19f9
0x19fb
0x19fc
0x1a11
0x1a12
0x1a27
0x1a28
0x1a29
0x1a2a
0x1a2c
0x1a2d
0x1a2e
0x1a2f
0x1a30
0x1a32
0x1a33
0x1a35
0x1a36
0x1a37
0x1a38
0x1a39
0x1a3a
0x1a3d
0x1a3e
0x1a40
0x1a42
0x1a43
0x1a58
0x1a59
0x1a6e
0x1a6f
0x1a70
0x1a71
0x1a73
0x1a74
0x1a75
0x1a76
0x1a77
0x1a79
0x1a7a
0x1a7c
0x1a7d
0x1a7e
0x1a81
0x1a82
0x1a83
0x1a84
0x1a89
0x1a8a
0x1a8b
0x1a8c
0x1a8e
0x1a90
0x1a91
0x1aa6
0x1aa7
0x1abc
0x1abd
0x1abe
0x1abf
0x1ac1
0x1ac2
0x1ac3
0x1ac4
0x1ac5
0x1ac7
0x1ac8
0x1aca
0x1acb
0x1acc
0x1acd
0x1ace
0x1acf
0x1ad2
0x1ad3
0x1ad4
0x1ad7
0x1ad8
0x1ad9
0x1ada
0x1adf
0x1ae0
0x1ae1
0x1ae2
0x1ae4
0x1ae6
0x1ae7
0x1afc
0x1afd
0x1b12
0x1b13
0x1b14
0x1b15
0x1b17
0x1b18
0x1b19
0x1b1a
0x1b1b
0x1b1d
0x1b1e
0x1b20
0x1b21
0x1b23
0x1b24
0x1b39
0x1b3a
0x1b4f
0x1b50
0x1b51
0x1b52
0x1b54
0x1b55
0x1b56
0x1b57
0x1b58
0x1b5a
0x1b5b
0x1b5d
0x1b5e
0x1b5f
0x1b60
0x1b61
0x1b62
0x1b63
0x1b78
0x1b79
0x1b7a
0x1b8f
0x1b90
0x1bb1
0x1bb2
0x1bb4
0x1bb5
0x1bb6
0x1bb7
0x1bb8
0x1bb9
0x1bbb
0x1bbc
0x1bbd
0x1bbe
0x1bbf
0x1bc1
0x1bc2
0x1bc3
0x1bc4
0x1bc5
0x1bc6
0x1bc7
0x1bc9
0x1bca
0x1bcb
0x1bcc
0x1bcd
0x1bce
0x1bcf
0x1bd0
0x1bd1
0x1bd2
0x1bd3
0x1bd5
0x1bd6
0x1bd7
0x1bd8
0x1bd9
0x1bdb
0x1bdd
0x1bdf
0x1be0
0x1be1
0x1be2
0x1be5
0x1be6
0x1be7
0x1be8
0x1bfd
0x1bfe
0x1c13
0x1c14
0x1c15
0x1c2a
0x1c2b
0x1c2c
0x1c2d
0x1c2e
0x1c31
0x1c32
0x1c34
0x1c35
0x1c36
0x1c37
0x1c39
0x1c3b
0x1c3c
0x1c3d
0x1c3e
0x1c41
0x1c42
0x1c43
0x1c44
0x1c46
0x1c47
0x1c48
0x1c49
0x1c4a
0x1c4d
0x1c4e
0x1c50
0x1c51
0x1c52
0x1c53
0x1c56
0x1c57
0x1c59
0x1c5a
0x1c5d
0x1c5e
0x1c5f
0x1c60
0x1c65
0x1c66
0x1c67
0x1c68
0x1c6a
0x1c6b
0x1c6c
0x1c6d
0x1c6e
0x1c71
0x1c72
0x1c74
0x1c76
0x1c77
0x1c8c
0x1c8d
0x1ca2
0x1ca3
0x1ca4
0x1ca5
0x1ca7
0x1ca8
0x1ca9
0x1caa
0x1cab
0x1cad
0x1cae
0x1cb0
0x1cb1
0x1cb2
0x1cb5
0x1cb6
0x1cb7
0x1cb8
0x1cbd
0x1cbe
0x1cbf
0x1cc0
0x1cc2
0x1cc4
0x1cc5
0x1cda
0x1cdb
0x1cf0
0x1cf1
0x1cf2
0x1cf3
0x1cf5
0x1cf6
0x1cf7
0x1cf8
0x1cf9
0x1cfb
0x1cfc
0x1cfe
0x1cff
0x1d00
0x1d01
0x1d02
0x1d03
0x1d04
0x1d19
0x1d1a
0x1d3b
0x1d3c
0x1d3e
0x1d3f
0x1d40
0x1d41
0x1d42
0x1d43
0x1d45
0x1d46
0x1d47
0x1d48
0x1d49
0x1d4b
0x1d4c
0x1d4d
0x1d4e
0x1d4f
0x1d50
0x1d51
0x1d52
0x1d67
0x1d68
0x1d6a
0x1d8b
0x1d8c
0x1d8e
0x1d8f
0x1d90
0x1d91
0x1d92
0x1d93
0x1d95
0x1d96
0x1d97
0x1d98
0x1d99
0x1d9b
0x1d9c
0x1d9d
0x1d9e
0x1d9f
0x1da0
0x1da1
0x1da3
0x1da4
0x1da5
0x1da6
0x1da7
0x1da8
0x1da9
0x1daa
0x1dab
0x1dad
0x1dae
0x1db0
0x1db2
0x1db3
0x1dc8
0x1dc9
0x1dde
0x1ddf
0x1de0
0x1de1
0x1de3
0x1de4
0x1de5
0x1de6
0x1de7
0x1de9
0x1dea
0x1dec
0x1ded
0x1def
0x1df0
0x1e05
0x1e06
0x1e1b
0x1e1c
0x1e1d
0x1e1e
0x1e20
0x1e21
0x1e22
0x1e23
0x1e24
0x1e26
0x1e27
0x1e29
0x1e2a
0x1e2b
0x1e2c
0x1e2d
0x1e2e
0x1e2f
0x1e30
0x1e31
0x1e34
0x1e35
0x1e37
0x1e39
0x1e3b
0x1e3c
0x1e51
0x1e52
0x1e67
0x1e68
0x1e69
0x1e6a
0x1e6c
0x1e6d
0x1e6e
0x1e6f
0x1e70
0x1e72
0x1e73
0x1e75
0x1e76
0x1e78
0x1e79
0x1e8e
0x1e8f
0x1ea4
0x1ea5
0x1ea6
0x1ea7
0x1ea9
0x1eaa
0x1eab
0x1eac
0x1ead
0x1eaf
0x1eb0
0x1eb2
0x1eb3
0x1eb4
0x1eb5
0x1eb6
0x1eb7
0x1eba
0x1ebb
0x1ebc
0x1ebf
0x1ec0
0x1ec1
0x1ec4
0x1ec5
0x1ec6
0x1ec7
0x1ecc
0x1ecd
0x1ece
0x1ecf
0x1ed1
0x1ed3
0x1ed4
0x1ee9
0x1eea
0x1eff
0x1f00
0x1f01
0x1f02
0x1f04
0x1f05
0x1f06
0x1f07
0x1f08
0x1f0a
0x1f0b
0x1f0d
0x1f0e
0x1f10
0x1f11
0x1f26
0x1f27
0x1f3c
0x1f3d
0x1f3e
0x1f3f
0x1f41
0x1f42
0x1f43
0x1f44
0x1f45
0x1f47
0x1f48
0x1f4a
0x1f4b
0x1f4c
0x1f4d
0x1f4e
0x1f4f
0x1f50
0x1f51
0x1f66
0x1f67
0x1f68
0x1f7d
0x1f7e
0x1f9f
0x1fa1
0x1fa3
0x1fa4
0x1fb9
0x1fba
0x1fcf
0x1fd0
0x1fd1
0x1fd2
0x1fd4
0x1fd5
0x1fd6
0x1fd7
0x1fd8
0x1fda
0x1fdb
0x1fdd
0x1fde
0x1fe0
0x1fe1
0x1ff6
0x1ff7
0x200c
0x200d
0x200e
0x200f
0x2011
0x2012
0x2013
0x2014
0x2015
0x2017
0x2018
0x201a
0x201b
0x201c
0x201e
0x201f
0x2020
0x2021
0x2022
0x2023
0x2025
0x2026
0x2027
0x2028
0x2029
0x202b
0x202c
0x202d
0x202e
0x202f
0x2030
0x2031
0x2033
0x2034
0x2035
0x2036
0x2037
0x2038
0x2039
0x203a
0x203b
0x203c
0x203e
0x2040
0x2042
0x2043
0x2058
0x2059
0x206e
0x206f
0x2070
0x2071
0x2073
0x2074
0x2075
0x2076
0x2077
0x2079
0x207a
0x207c
0x207d
0x207e
0x207f
0x2080
0x2081
0x2082
0x2083
0x2084
0x2085
0x2087
0x2089
0x208b
0x208c
0x208d
0x208e
0x2091
0x2092
0x2093
0x2094
0x20a9
0x20aa
0x20bf
0x20c0
0x20c1
0x20d6
0x20d7
0x20d8
0x20d9
0x20da
0x20dd
0x20de
0x20e0
0x20e1
0x20e2
0x20e3
0x20e5
0x20e7
0x20e9
0x20ec
0x20ed
0x20ee
0x20ef
0x20f0
0x20f2
0x20f3
0x20f4
0x20f5
0x20f6
0x20f7
0x20f8
0x20f9
0x20fa
0x20fb
0x20fc
0x20fd
0x20fe
0x211f
0x2121
0x2122
0x2124
0x2125
0x2126
0x2127
0x2128
0x2129
0x212a
0x212c
0x212d
0x212e
0x212f
0x2130
0x2131
0x2133
0x2135
0x2136
0x2137
0x2138
0x213b
0x213c
0x213d
0x213e
0x2153
0x2154
0x2155
0x2156
0x2157
0x2159
0x215a
0x215b
0x215d
0x215e
0x2160
0x2161
0x2162
0x2165
0x2166
0x2167
0x2168
0x216a
0x216b
0x216c
0x216d
0x216f
0x2170
0x2172
0x2173
0x2174
0x2175
0x2176
0x2178
0x2179
0x217b
0x217c
0x217d
0x217e
0x217f
0x2181
0x2182
0x2183
0x2184
0x2185
0x2186
0x2187
0x2188
0x2189
0x218b
0x218c
0x218d
0x218e
0x218f
0x2191
0x2192
0x2194
0x2195
0x2196
0x2199
0x219a
0x219b
0x219c
0x219e
0x219f
0x21a0
0x21a1
0x21a2
0x21a5
0x21a6
0x21a7
0x21a9
0x21aa
0x21ad
0x21ae
0x21b1
0x21b2
0x21b3
0x21b4
0x21b5
0x21b6
0x21b7
0x21b8
0x21b9
0x21bb
0x21bc
0x21bd
0x21c0
0x21c1
0x21c2
0x21c3
0x21c4
0x21c5
0x21c6
0x21c8
0x21c9
0x21cb
0x21cd
0x21ce
0x21cf
0x21d0
0x21d1
0x21d2
0x21d3
0x21d4
0x21d5
0x21d7
0x21d8
0x21d9
0x21db
0x21dc
0x21dd
0x21de
0x21df
0x21e2
0x21e3
0x21e4
0x21e5
0x21e6
0x21e8
0x21e9
0x21ea
0x21eb
0x21ec
0x21ed
0x21ee
0x21ef
0x21f0
0x21f1
0x21f2
0x21f3
0x21f4
0x21f5
0x21f7
0x21f8
0x220d
0x220e
0x220f
0x2224
0x2225
0x2226
0x2227
0x2228
0x2229
0x222c
0x222d
0x222f
0x2230
0x2231
0x2232
0x2235
0x2236
0x2238
0x223a
0x223b
0x2250
0x2251
0x2266
0x2267
0x2268
0x2269
0x226b
0x226c
0x226d
0x226e
0x226f
0x2271
0x2272
0x2274
0x2275
0x2276
0x2279
0x227a
0x227b
0x227c
0x2281
0x2282
0x2283
0x2284
0x2286
0x2288
0x2289
0x229e
0x229f
0x22b4
0x22b5
0x22b6
0x22b7
0x22b9
0x22ba
0x22bb
0x22bc
0x22bd
0x22bf
0x22c0
0x22c2
0x22c3
0x22c4
0x22c5
0x22c6
0x22c7
0x22ca
0x22cb
0x22cd
0x22cf
0x22d0
0x22e5
0x22e6
0x22fb
0x22fc
0x22fd
0x22fe
0x2300
0x2301
0x2302
0x2303
0x2304
0x2306
0x2307
0x2309
0x230a
0x230b
0x230e
0x230f
0x2310
0x2311
0x2316
0x2317
0x2318
0x2319
0x231b
0x231d
0x231e
0x2333
0x2334
0x2349
0x234a
0x234b
0x234c
0x234e
0x234f
0x2350
0x2351
0x2352
0x2354
0x2355
0x2357
0x2358
0x2359
0x235a
0x235b
0x235c
0x235d
0x2372
0x2373
0x2374
0x2389
0x238a
0x23ab
0x23ac
0x23ae
0x23af
0x23b0
0x23b1
0x23b2
0x23b3
0x23b5
0x23b6
0x23b7
0x23b8
0x23b9
0x23bb
0x23bc
0x23bd
0x23be
0x23bf
0x23c0
0x23c1
0x23c3
0x23c4
0x23c5
0x23c6
0x23c7
0x23c8
0x23c9
0x23ca
0x23cb
0x23cd
0x23d0
0x23d1
0x23d3
0x23d5
0x23d6
0x23eb
0x23ec
0x2401
0x2402
0x2403
0x2404
0x2406
0x2407
0x2408
0x2409
0x240a
0x240c
0x240d
0x240f
0x2410
0x2412
0x2413
0x2428
0x2429
0x243e
0x243f
0x2440
0x2441
0x2443
0x2444
0x2445
0x2446
0x2447
0x2449
0x244a
0x244c
0x244d
0x244e
0x2451
0x2452
0x2453
0x2454
0x2459
0x245a
0x245b
0x245c
0x245e
0x2460
0x2461
0x2476
0x2477
0x248c
0x248d
0x248e
0x248f
0x2491
0x2492
0x2493
0x2494
0x2495
0x2497
0x2498
0x249a
